Track2,Track5,Track8,Track9,Track10,Track13,Track16,TrackPosition,AngleToTrackAxis,Speed,SpeedY,DistanceFromStart,Accelerate,Brake,Steering,Gear
5.16954,8.05522,33.3,83.4558,29.7406,9.01916,6.53164,0.142801,0.073609,185.761,1.4198,1135.34,0.0,0.0,0.0,6
6.13536,10.0603,48.5429,109.537,19.8118,7.54075,5.70305,0.0147816,0.144188,183.979,6.91078,1143.21,0.0,0.0,0.0,6
7.05062,11.2767,47.3489,102.87,17.8529,6.47634,4.82356,-0.146113,0.120828,183.582,1.50382,1151.03,1.0,0.0,0.0,6
7.84681,12.1978,44.7259,93.8074,16.3417,5.50571,4.0188,-0.293723,0.0915835,184.511,-0.0361813,1158.89,1.0,0.0,0.0,6
8.43706,12.8098,42.2008,85.9222,15.1803,4.74094,3.39676,-0.407332,0.0655626,185.434,-0.14783,1166.83,1.0,0.0,0.0,6
8.81165,13.0873,39.328,78.0983,15.0808,4.22841,2.97293,-0.485246,0.0404026,185.496,-0.180221,1174.83,0.0,0.0,0.0,6
8.96242,12.9422,36.0988,70.1379,17.4261,4.01079,2.75562,-0.527047,0.0149587,184.249,-0.226869,1182.8,0.0,0.0,0.0,6
8.82973,12.4293,32.6687,62.2859,26.7005,4.22742,2.81516,-0.523404,-0.0219591,182.986,-0.223971,1190.76,0.0,0.0,0.0,6
8.44031,11.6274,29.1318,54.6601,120.026,4.90463,3.16887,-0.470764,-0.0547378,175.46,-0.244623,1198.58,0.0,0.6000000238418579,0.0,6
7.87457,10.6573,25.7087,47.6033,108.044,5.95878,3.74348,-0.382674,-0.0826654,161.888,-0.304665,1205.84,0.0,0.0,0.0,6
7.20178,9.6689,23.0423,42.879,101.09,7.21688,4.46362,-0.268943,-0.0966966,158.049,-0.414468,1212.65,0.0,0.0,-0.30000001192092896,6
6.81027,9.66518,27.4365,60.1004,135.497,7.3452,4.88055,-0.173867,-0.0216682,156.359,5.60961,1219.39,0.0,0.0,-0.30000001192092896,6
6.78929,10.2783,37.0037,91.126,24.3732,6.99131,4.96578,-0.135859,0.0573964,154.236,9.75035,1226.05,0.0,0.0,0.0,6
6.8848,10.4904,38.9578,94.81,22.7921,6.83477,4.88338,-0.148404,0.0642884,145.588,6.79509,1232.54,0.0,0.6000000238418579,0.0,6
6.93274,10.3298,35.334,84.1122,25.8923,6.86459,4.80365,-0.169234,0.0374859,136.255,1.85856,1238.53,0.0,0.0,0.0,6
7.17333,10.8387,39.1867,91.025,22.1129,6.47247,4.59162,-0.201721,0.053869,135.195,0.759259,1244.35,0.0,0.0,-0.30000001192092896,6
7.85089,12.6059,56.2542,119.007,14.5172,5.47902,4.09302,-0.27518,0.121646,134.173,4.28633,1250.11,1.0,0.0,0.0,6
8.47651,13.4961,56.5148,115.675,12.602,4.70065,3.49387,-0.382452,0.113486,135.081,0.709586,1255.87,1.0,0.0,0.0,6
9.08429,14.2509,54.8861,109.54,10.8533,3.91733,2.88168,-0.49257,0.0982172,135.989,-0.113859,1261.67,1.0,0.0,0.30000001192092896,6
9.18852,13.3301,39.4983,77.4037,14.5392,3.67972,2.52057,-0.56857,0.006024,136.319,-3.56338,1267.52,1.0,0.0,0.0,6
9.07381,12.7552,34.0569,64.2044,21.2622,3.85313,2.5471,-0.570895,-0.0354221,137.075,-1.62406,1273.41,1.0,0.0,0.0,6
9.07731,13.1786,38.3517,74.0959,15.4185,3.84365,2.64243,-0.547003,0.0104451,137.567,1.68042,1279.33,1.0,0.0,0.0,6
9.2603,13.7537,42.5162,82.0789,12.3951,3.60422,2.53854,-0.560225,0.0419208,138.274,2.44311,1285.28,1.0,0.0,0.0,6
9.35143,13.6656,40.0733,76.0003,12.9949,3.45422,2.39566,-0.587635,0.0224736,139.162,0.146308,1291.28,1.0,0.0,0.0,6
9.36331,13.4637,37.5753,69.9928,14.4619,3.41833,2.33142,-0.601529,0.00231248,140.032,-0.151434,1297.31,1.0,0.0,0.0,6
9.25607,13.1045,34.9812,64.0931,17.8917,3.5694,2.39206,-0.594277,-0.0179446,140.896,-0.169095,1303.39,1.0,0.0,0.0,6
9.02239,12.58,32.2314,58.16,29.3656,3.9385,2.58948,-0.564459,-0.0387442,141.751,-0.167665,1309.5,1.0,0.0,0.0,6
8.69679,12.0351,30.2686,54.3152,105.381,4.47315,2.9093,-0.512906,-0.0494308,142.481,-0.492674,1315.64,1.0,0.0,0.0,6
8.41455,11.7008,29.8405,53.9849,107.259,4.91329,3.21149,-0.460904,-0.0429627,143.241,0.311305,1321.8,1.0,0.0,0.0,6
8.17592,11.436,29.6474,54.0689,110.523,5.27233,3.46811,-0.41596,-0.0349724,143.946,0.9239,1328.0,1.0,0.0,-0.30000001192092896,6
8.06054,11.5795,32.2721,61.065,29.8139,5.35684,3.63458,-0.379372,8.81255E-4,144.405,3.10386,1334.21,1.0,0.0,0.0,6
8.09929,11.9041,35.2082,69.5072,21.5717,5.24218,3.64627,-0.370814,0.0308173,144.813,2.95699,1340.45,1.0,0.0,0.0,6
8.18518,11.9676,34.6496,69.0419,22.0605,5.1285,3.55072,-0.388458,0.0252221,145.639,1.15431,1346.72,1.0,0.0,0.0,6
8.16603,11.686,31.808,62.438,33.4163,5.20761,3.5232,-0.399034,-0.00188297,146.506,-0.05429,1353.02,1.0,0.0,0.0,6
8.15126,11.7606,32.9582,67.3422,27.1311,5.2069,3.55602,-0.390927,0.00953114,147.071,1.08067,1359.36,1.0,0.0,0.0,6
8.23718,11.9992,35.2194,74.7205,22.3526,5.05873,3.4938,-0.398745,0.0230567,147.808,1.91841,1365.73,1.0,0.0,0.0,6
8.17098,11.629,32.6335,67.963,28.738,5.21417,3.50944,-0.40253,-0.00677639,148.68,0.0584222,1372.14,1.0,0.0,0.0,6
7.98604,11.2646,31.253,64.9561,35.1826,5.54477,3.67198,-0.379603,-0.0260752,149.419,-0.417533,1378.58,1.0,0.0,-0.30000001192092896,6
8.04153,11.7945,37.1636,82.3411,21.0629,5.33597,3.68839,-0.365756,0.0198078,149.974,3.12504,1385.02,1.0,0.0,0.0,6
8.01705,11.6134,35.0854,76.2907,23.6485,5.40376,3.68719,-0.369435,0.00428325,150.856,0.360404,1391.49,1.0,0.0,0.0,6
7.93282,11.3331,32.7354,69.64,28.7178,5.57599,3.74649,-0.36357,-0.0136008,151.726,-0.135382,1398.0,1.0,0.0,0.0,6
7.8956,11.4715,35.0356,76.7294,24.0256,5.57412,3.81409,-0.346896,0.00791568,152.292,1.28294,1404.54,1.0,0.0,0.0,6
8.03751,11.9122,38.8277,86.6964,19.6056,5.3193,3.7157,-0.358249,0.0328522,153.022,2.19205,1411.11,1.0,0.0,0.0,6
8.10598,11.8299,36.5163,79.5918,21.4868,5.25373,3.61438,-0.379727,0.0140543,153.907,0.110651,1417.71,1.0,0.0,0.0,6
8.0878,11.6283,34.1569,72.7007,24.9966,5.32,3.60208,-0.386053,-0.00482959,154.813,-0.146108,1424.61,1.0,0.0,0.0,6
8.04691,11.6371,34.8448,74.8914,23.8764,5.36398,3.65448,-0.375416,0.00260019,155.562,1.34828,1431.54,1.0,0.0,0.0,6
8.00027,11.5565,34.4793,74.0074,24.6011,5.43655,3.69892,-0.368175,0.00111485,156.346,0.147071,1438.52,1.0,0.0,0.0,6
8.02583,11.6332,35.0725,75.5054,23.556,5.38861,3.68024,-0.370339,0.00560117,157.189,0.760657,1445.52,1.0,0.0,0.0,6
7.92437,11.3089,32.4426,68.2354,29.6076,5.59238,3.7536,-0.362593,-0.014497,158.093,-0.0636092,1452.57,1.0,0.0,0.0,6
7.69974,10.8301,29.7473,61.2707,179.186,6.00788,3.9617,-0.332458,-0.0339891,158.99,-0.127125,1459.65,1.0,0.0,-0.30000001192092896,6
7.61199,10.9863,32.8113,71.0557,28.8084,6.01899,4.08638,-0.302457,-4.70757E-4,159.606,2.54939,1466.76,1.0,0.0,0.0,6
7.61,11.1893,35.5649,81.2629,23.9101,5.95071,4.11942,-0.29096,0.0228623,160.141,2.63371,1473.9,1.0,0.0,0.0,6
7.71852,11.3747,36.342,86.7794,22.6978,5.78727,4.01703,-0.30785,0.0259597,160.989,1.40775,1481.07,1.0,0.0,0.0,6
7.7467,11.2171,33.7394,78.5896,26.4827,5.80501,3.95718,-0.323359,0.0041517,161.9,0.0161473,1488.28,1.0,0.0,0.0,6
7.7544,11.2809,34.4395,88.8233,25.1683,5.77684,3.95776,-0.321794,0.010159,162.644,1.59336,1495.53,1.0,0.0,0.0,6
7.71619,11.1242,32.9606,89.0309,28.2757,5.86723,3.9805,-0.320745,-0.0013299,163.538,0.509456,1502.82,1.0,0.0,0.0,6
7.55792,10.7173,30.1827,81.0946,38.0383,6.18594,4.11694,-0.303284,-0.0230339,164.442,-0.0559668,1510.15,1.0,0.0,0.0,6
7.25482,10.1303,27.4884,73.9237,48.0878,6.76457,4.41415,-0.259427,-0.0440985,165.341,-0.0877684,1517.5,1.0,0.0,0.0,6
6.85675,9.57568,26.8181,83.8105,45.1303,7.40763,4.82686,-0.190452,-0.0446252,166.042,0.417161,1524.89,1.0,0.0,0.0,6
6.65456,9.557,32.019,125.52,31.2394,7.50195,5.04379,-0.142156,-0.00960743,166.674,2.9432,1532.29,1.0,0.0,0.0,6
6.41302,9.18323,30.6021,116.556,33.1304,7.89619,5.28628,-0.105492,-0.0254838,167.585,0.269385,1539.73,1.0,0.0,0.0,6
6.21015,8.89214,29.6229,109.013,34.4434,8.20549,5.49296,-0.0705488,-0.0255657,168.462,-0.0145304,1547.19,1.0,0.0,0.0,6
6.01216,8.61278,28.758,101.951,35.5732,8.50223,5.69456,-0.0362089,-0.0249635,169.346,0.0205096,1554.7,1.0,0.0,0.0,6
5.81367,8.33016,27.8421,94.5718,36.7756,8.80192,5.8966,-0.00191099,-0.0247029,170.305,0.0225395,1562.24,1.0,0.0,0.0,6
5.61419,8.04428,26.8857,86.9641,38.1086,9.10515,6.0997,0.0324632,-0.0247118,171.27,0.00460087,1569.83,1.0,0.0,0.0,6
5.41808,7.76321,25.9449,79.3436,40.6893,9.40333,6.29938,0.0662563,-0.0247248,172.208,0.00250811,1577.46,1.0,0.0,0.0,6
5.21539,7.47273,24.8355,71.648,46.1567,9.71146,6.50577,0.101186,-0.0247321,173.153,0.00250689,1585.14,1.0,0.0,0.0,6
5.11502,7.53089,27.3358,81.7622,38.7346,9.56209,6.5868,0.128822,0.00851238,173.824,1.78869,1592.85,1.0,0.0,0.0,6
5.48366,8.50785,36.2099,152.601,27.3648,8.63014,6.23276,0.0898568,0.0715083,174.552,4.03529,1601.55,1.0,0.0,0.0,6
5.91446,8.98887,34.5363,135.153,28.2534,8.17766,5.80917,0.0107588,0.0566844,175.587,0.496812,1609.32,1.0,0.0,0.0,6
6.25259,9.3403,33.2174,125.668,29.4399,7.81536,5.46863,-0.054349,0.0369947,176.581,0.0213873,1617.14,1.0,0.0,0.0,6
6.44446,9.47735,31.6211,117.733,31.8911,7.64229,5.26837,-0.0946822,0.0182674,177.558,-0.00253858,1625.02,1.0,0.0,0.0,6
6.47226,9.37929,29.6236,109.751,36.2511,7.70576,5.23172,-0.10685,-9.66787E-5,178.535,-6.76983E-4,1632.94,1.0,0.0,0.0,6
6.35945,9.08837,27.4951,101.867,40.7954,7.99097,5.34112,-0.0943936,-0.0181658,179.52,8.8285E-4,1640.91,1.0,0.0,0.0,6
6.09023,8.58924,25.3159,93.7898,45.4487,8.54257,5.6183,-0.0541715,-0.0359524,180.541,0.00192847,1648.91,1.0,0.0,0.0,6
5.68562,7.91945,23.1598,85.7961,50.0543,9.33611,6.04749,0.0105535,-0.0534505,181.612,0.0021028,1656.96,1.0,0.0,0.0,6
5.15566,7.16686,20.9584,77.6356,54.7565,10.2127,6.60789,0.100499,-0.0637673,182.755,4.63834E-4,1665.04,1.0,0.0,0.0,6
4.75438,6.85148,23.5477,200.0,41.6069,10.3371,6.96753,0.182634,-0.0175573,183.577,3.74252,1673.17,1.0,0.0,0.0,6
4.57865,6.66729,24.1672,200.0,39.597,10.4674,7.13186,0.216374,-0.00476491,184.665,1.25079,1681.35,1.0,0.0,0.0,6
4.50384,6.5475,23.5274,200.0,40.4725,10.5986,7.20906,0.228622,-0.00678396,185.796,0.0725302,1689.58,1.0,0.0,0.0,6
4.44737,6.46407,23.2025,200.0,40.8497,10.6847,7.26609,0.238225,-0.00703645,186.921,-0.00257791,1697.86,1.0,0.0,0.0,6
4.37949,6.36539,22.8479,200.0,41.2342,10.7851,7.33433,0.249851,-0.00704038,188.041,-5.67322E-4,1706.2,1.0,0.0,0.0,6
4.31922,6.27778,22.5336,200.0,41.5746,10.8742,7.39491,0.260176,-0.00703919,189.158,-4.59936E-5,1714.58,1.0,0.0,0.0,6
4.25502,6.18447,22.1987,200.0,41.9373,10.9691,7.45944,0.271172,-0.00703919,190.27,-2.99655E-5,1723.01,1.0,0.0,0.0,6
4.19048,6.09067,21.862,200.0,42.302,11.0644,7.52431,0.282227,-0.00703919,191.379,-2.05265E-5,1731.49,1.0,0.0,0.0,6
4.13077,6.00389,21.5505,193.631,42.6395,11.1527,7.58432,0.292454,-0.00703919,192.483,-2.09776E-5,1740.02,1.0,0.0,0.0,6
4.06161,5.90336,21.1897,185.066,43.0303,11.2549,7.65384,0.304301,-0.00703919,193.583,-2.01001E-5,1748.6,0.0,0.0,0.0,6
3.99555,5.80927,20.888,176.257,43.3035,11.3479,7.71966,0.315713,-0.00663579,192.761,0.0459963,1757.19,0.0,0.0,0.0,6
3.93843,5.72923,20.6569,167.372,43.4662,11.4247,7.77611,0.32565,-0.00599504,191.59,0.0653978,1765.73,0.0,0.0,0.0,6
3.88415,5.65307,20.4355,158.585,43.6207,11.4977,7.82972,0.335089,-0.00539041,190.433,0.0655397,1774.22,0.0,0.0,0.0,6
3.83414,5.58304,20.2346,149.873,43.7517,11.5643,7.879,0.343789,-0.00479198,189.294,0.066648,1782.66,0.0,0.0,0.0,6
3.79469,5.52834,20.0893,141.21,43.8211,11.6151,7.91765,0.350683,-0.00418556,188.179,0.0668216,1791.05,0.0,0.0,0.0,6
3.75727,5.47651,19.9529,132.628,43.881,11.663,7.95424,0.357224,-0.00358856,187.085,0.0652798,1799.39,0.0,0.0,0.0,6
3.72464,5.4316,19.8405,124.113,43.9156,11.7038,7.98602,0.362942,-0.00299776,186.013,0.0639069,1807.68,0.0,0.0,0.0,6
3.70127,5.40012,19.7764,115.654,43.9003,11.7311,8.0085,0.367073,-0.00241208,184.96,0.0627477,1815.92,0.0,0.0,0.0,6
3.67835,5.36925,19.7137,107.271,43.8841,11.7577,8.03053,0.371124,-0.00183237,183.926,0.0614778,1824.12,0.0,0.0,0.0,6
3.66421,5.35115,19.6974,98.9406,43.8212,11.7714,8.04376,0.373672,-0.0012573,182.909,0.060444,1832.27,0.0,0.0,0.0,6
3.65438,5.3393,19.7036,90.6738,43.7368,11.779,8.05268,0.375482,-6.88672E-4,181.909,0.0592661,1840.38,0.0,0.0,0.0,6
3.64638,5.3301,19.7192,82.4754,43.6441,11.7838,8.05978,0.376977,-1.24574E-4,180.925,0.0582664,1848.44,0.0,0.0,0.0,6
3.6484,5.3355,19.7882,74.3256,43.2942,11.7742,8.05687,0.376756,4.28438E-4,178.975,0.0584078,1856.45,0.0,0.6000000238418579,0.0,6
3.65095,5.34146,19.8553,66.5802,40.6205,11.7644,8.05352,0.376435,9.31978E-4,165.152,0.0770766,1864.1,0.0,0.6000000238418579,0.0,6
3.65735,5.35326,19.9486,59.4496,37.1899,11.7484,8.04625,0.375467,0.00148118,151.606,0.0802607,1871.14,0.0,0.6000000238418579,0.0,6
3.66578,5.36673,20.0217,52.9792,33.6959,11.7331,8.03743,0.374085,0.00173402,138.165,0.0558835,1877.57,0.0,0.6000000238418579,0.0,6
3.67689,5.38455,103.494,46.9594,30.2306,11.7127,8.02579,0.372269,0.00208354,133.429,0.0319716,1883.54,0.0,0.0,0.0,6
3.6863,5.3995,90.2293,41.0187,26.6612,11.6749,8.01599,0.370722,0.00234365,132.938,0.0193398,1889.46,0.0,0.0,0.30000001192092896,6
3.47372,4.82864,200.0,47.0761,27.6359,12.0737,8.37733,0.391634,-0.0770667,131.986,-3.7997,1895.35,0.0,0.0,0.0,6
3.2721,4.81516,165.445,53.0201,27.6073,11.8269,8.43246,0.435963,-0.0354331,131.048,-2.76263,1901.42,0.0,0.0,0.30000001192092896,6
3.28794,4.82592,32.6659,84.2626,31.6329,11.9392,8.418,0.434823,-0.0237498,130.095,-4.63176,1907.44,0.0,0.0,0.30000001192092896,6
3.29494,4.73919,19.3042,200.0,41.0144,12.2732,8.45566,0.430075,-0.0404165,128.883,-4.27801,1913.34,0.0,0.0,0.0,6
3.23898,4.67078,16.3018,122.517,49.6511,12.5733,8.50226,0.44122,-0.0314994,128.311,-2.29163,1919.17,0.0,0.0,0.0,6
3.18975,4.60803,16.0329,116.015,50.1261,12.6457,8.54573,0.452201,-0.0145105,127.899,-0.262814,1924.91,0.0,0.0,0.0,6
3.11606,4.50197,15.6707,110.742,50.5303,12.7544,8.61997,0.464875,-0.0144042,127.488,-0.0350039,1930.58,0.0,0.0,0.0,6
3.03313,4.38127,15.2348,104.706,51.1595,12.882,8.70434,0.47907,-0.0146569,127.084,-0.0189796,1936.24,0.0,0.0,0.0,6
2.94278,4.24984,14.7618,98.5876,52.0333,13.021,8.79628,0.494542,-0.0149239,126.686,-0.0172947,1941.88,0.0,0.0,0.0,6
2.89236,4.24426,16.0374,127.902,46.8229,12.8227,8.80399,0.50665,0.00452149,126.111,-0.204668,1947.5,0.0,0.0,-0.30000001192092896,6
3.20409,5.03874,31.5676,184.501,31.8532,11.4975,8.38605,0.470802,0.0822955,125.395,2.79812,1953.08,0.0,0.0,0.0,6
3.66219,5.77406,36.436,160.606,29.9668,10.8822,7.95311,0.395897,0.0850017,125.556,0.395917,1958.63,1.0,0.0,0.0,6
4.17859,6.5853,40.1006,158.395,28.2784,10.2218,7.46787,0.310563,0.0845323,126.775,0.0316864,1964.22,1.0,0.0,0.0,6
4.70465,7.41391,43.3808,153.16,26.5584,9.54522,6.97327,0.223744,0.0844703,127.99,0.00509964,1969.86,1.0,0.0,0.0,6
5.23577,8.25043,46.191,147.522,24.8667,8.86169,6.47391,0.136107,0.0844597,129.196,0.00335148,1975.56,1.0,0.0,0.0,6
5.74116,8.94843,45.5221,200.0,24.0501,8.2667,5.99105,0.0488481,0.0761257,130.292,0.479969,1981.31,1.0,0.0,0.30000001192092896,6
5.76123,8.25501,26.6657,96.0748,40.4164,8.884,5.94946,0.00787908,-0.0217123,130.989,-3.9446,1987.11,1.0,0.0,0.0,6
5.66437,8.05235,25.1562,84.9448,44.8232,9.11884,6.05281,0.021329,-0.0317739,132.188,-0.719549,1992.96,1.0,0.0,-0.30000001192092896,6
5.71143,8.5261,33.5101,200.0,29.9139,8.58963,5.99585,0.0342241,0.0280845,133.078,2.76921,1998.85,1.0,0.0,0.0,6
5.84351,8.74348,34.7233,200.0,28.8363,8.38634,5.86728,0.0129838,0.030892,134.29,0.575557,2004.79,1.0,0.0,0.0,6
6.00031,8.93523,34.5396,200.0,28.8321,8.19919,5.71155,-0.0156694,0.0254647,135.517,0.0420653,2010.78,1.0,0.0,0.0,6
6.1377,9.10223,34.3822,200.0,28.8329,8.03254,5.57422,-0.0409047,0.0206811,136.747,0.00278845,2016.83,1.0,0.0,0.0,6
6.24589,9.22431,34.0818,200.0,28.9991,7.90635,5.46538,-0.0611905,0.0158885,137.977,6.37492E-4,2022.94,1.0,0.0,0.0,6
6.32349,9.30058,33.6525,200.0,29.3683,7.82316,5.38623,-0.0763494,0.0110124,139.203,3.46219E-4,2029.1,1.0,0.0,0.0,6
6.36927,9.32877,33.2015,200.0,29.8926,7.78549,5.33849,-0.0861594,0.00604379,140.426,1.91493E-4,2035.32,1.0,0.0,0.0,6
6.38086,9.30642,32.7401,200.0,30.4337,7.79864,5.32483,-0.0901545,9.80258E-4,141.639,1.69524E-5,2041.59,1.0,0.0,0.0,6
6.35718,9.23319,32.2701,200.0,30.9825,7.86509,5.3468,-0.0881348,-0.00417674,142.84,-7.58454E-5,2047.91,1.0,0.0,0.0,6
6.29888,9.11139,31.7991,200.0,31.5325,7.98478,5.40408,-0.0801669,-0.00943625,144.028,-1.12676E-4,2054.29,1.0,0.0,0.0,6
6.2094,8.97578,31.3253,200.0,32.0866,8.12484,5.49408,-0.0661091,-0.0137621,145.193,-8.97722E-5,2060.72,1.0,0.0,0.0,6
6.11513,8.83952,30.8497,200.0,32.6427,8.26565,5.5893,-0.0499242,-0.0137621,146.354,-1.34654E-5,2067.2,1.0,0.0,0.0,6
6.02008,8.70212,30.3702,200.0,33.2035,8.40764,5.68531,-0.0336041,-0.0137622,147.518,-6.06628E-5,2073.73,1.0,0.0,0.0,6
5.92455,8.56404,29.8883,200.0,33.7669,8.55032,5.78179,-0.0172033,-0.0137621,148.681,-5.9027E-5,2080.31,1.0,0.0,0.0,6
5.8283,8.42491,29.4028,200.0,34.3346,8.69409,5.87902,-6.77109E-4,-0.0137615,149.845,1.64435E-5,2086.94,1.0,0.0,0.0,6
5.72991,8.28336,28.9208,200.0,34.8943,8.84026,5.97837,0.0162505,-0.0136598,149.351,0.0112169,2093.62,0.0,0.6000000238418579,0.0,6
5.63909,8.15488,28.5218,200.0,35.3423,8.97248,6.06996,0.0319861,-0.0132357,135.88,0.044324,2099.96,0.0,0.6000000238418579,0.0,6
5.55862,8.04111,28.1699,200.0,35.7324,9.0893,6.15107,0.0459327,-0.0128373,123.124,0.0476879,2105.7,0.0,0.0,0.0,6
5.48138,7.93012,27.7945,200.0,36.1607,9.20353,6.22898,0.059228,-0.0127205,122.749,0.00745139,2111.16,0.0,0.0,0.0,5
5.40788,7.82208,27.3857,200.0,36.6485,9.31544,6.3033,0.071757,-0.0129879,122.882,-0.011237,2116.61,1.0,0.0,0.0,5
5.3325,7.71303,27.0032,200.0,37.092,9.42794,6.37939,0.0846933,-0.0129932,124.402,-9.03354E-4,2122.1,1.0,0.0,0.0,5
5.25631,7.60322,26.6262,200.0,37.5246,9.54102,6.45627,0.0977934,-0.0129263,125.169,0.00641099,2127.66,1.0,0.0,0.0,5
5.18034,7.49382,26.2513,200.0,37.9531,9.65364,6.5329,0.110856,-0.0128492,126.626,0.00301432,2133.25,1.0,0.0,0.0,5
5.10319,7.38218,25.8599,200.0,38.4064,9.76875,6.61079,0.124097,-0.012853,128.141,6.02757E-4,2138.92,1.0,0.0,0.0,5
5.02477,7.26874,25.4624,200.0,38.8665,9.88572,6.68994,0.137556,-0.0128537,129.66,4.82523E-4,2144.64,1.0,0.0,0.0,5
4.94692,7.15613,25.0679,200.0,39.323,10.0018,6.76852,0.150918,-0.0128537,131.177,5.06755E-4,2150.44,1.0,0.0,0.0,5
4.86567,7.03859,24.6562,197.283,39.7995,10.123,6.85054,0.164864,-0.012854,132.696,5.65946E-4,2156.3,1.0,0.0,0.0,5
4.78964,6.92962,24.2924,191.528,40.2028,10.2346,6.92711,0.177965,-0.012674,132.858,0.0161162,2162.22,0.0,0.0,0.0,5
4.71074,6.8167,23.9188,185.784,40.6112,10.35,7.00653,0.191571,-0.0124488,133.74,0.0101625,2168.13,0.0,0.0,0.0,5
4.62912,6.69996,23.5334,180.005,41.0281,10.4691,7.08863,0.205647,-0.0121986,133.823,0.0192437,2174.07,1.0,0.0,0.0,5
4.55072,6.58644,23.1336,174.014,41.4887,10.586,7.16773,0.219097,-0.0122099,134.829,-2.7878E-4,2180.05,1.0,0.0,0.0,5
4.47064,6.46977,22.7104,167.897,41.9919,10.7069,7.2487,0.232801,-0.0123534,135.989,-0.00412988,2186.06,0.0,0.0,0.0,5
4.3863,6.34625,22.2506,161.654,42.5565,10.8357,7.33415,0.247198,-0.012639,136.056,-0.0168131,2192.1,1.0,0.0,0.0,5
4.30855,6.23468,21.8759,155.721,42.9652,10.9496,7.41238,0.26059,-0.0124555,136.188,0.0154396,2198.16,1.0,0.0,0.0,5
4.22857,6.11934,21.4782,149.688,43.4129,11.0679,7.49299,0.274335,-0.0123773,137.119,0.00210485,2204.24,0.0,0.0,0.0,5
4.14665,5.99842,21.0116,143.323,44.0186,11.1956,7.57633,0.288273,-0.0128635,136.309,-0.0290102,2210.32,0.0,0.0,0.0,5
4.06264,5.87445,20.5342,136.99,44.647,11.327,7.66189,0.302569,-0.0133747,135.505,-0.032878,2216.36,0.0,0.0,0.0,5
3.97866,5.75071,20.0608,130.722,45.2756,11.4583,7.74745,0.316866,-0.0138721,134.71,-0.0324166,2222.36,0.0,0.0,0.0,5
3.88713,5.61616,19.552,124.479,45.952,11.601,7.84071,0.332468,-0.0143657,133.923,-0.0318917,2228.33,0.0,0.0,0.0,5
3.79908,5.4874,19.0768,118.371,46.5708,11.737,7.93027,0.34751,-0.0147127,134.219,-0.0186249,2234.27,1.0,0.0,0.0,5
3.70564,5.35262,18.6115,112.394,47.1131,11.8762,8.02464,0.363568,-0.0146695,135.218,0.00259108,2240.27,0.0,0.0,0.0,5
3.61386,5.222,18.1913,106.614,47.5258,12.0076,8.11656,0.379429,-0.0142102,134.418,0.028473,2246.26,1.0,0.0,0.0,5
3.52398,5.09253,17.7475,100.653,48.0287,12.1407,8.2072,0.394885,-0.0141107,135.844,0.00677306,2252.27,1.0,0.0,0.0,5
3.43298,4.9613,17.2949,94.6132,48.5469,12.2758,8.299,0.410524,-0.0140431,136.531,0.00937726,2258.33,0.0,0.0,0.0,5
3.3444,4.83522,16.8895,88.751,48.9247,12.4015,8.3875,0.425833,-0.0135496,135.704,0.0317695,2264.38,0.0,0.0,0.0,5
3.25854,4.71299,16.4964,82.9108,49.2817,12.5229,8.47318,0.440672,-0.0130482,134.885,0.0341576,2270.39,0.0,0.0,0.0,5
3.17487,4.59376,16.1107,77.0905,49.6306,12.6411,8.55664,0.455124,-0.0125709,131.783,0.0370162,2276.36,0.0,0.6000000238418579,0.0,5
3.10036,4.48752,15.7661,71.6479,49.9381,12.7462,8.6309,0.467992,-0.0121406,118.889,0.0597872,2281.92,0.0,0.0,0.0,5
3.03323,4.39243,15.4691,66.5417,50.2262,12.838,8.69734,0.479617,-0.0115602,118.129,0.0292807,2287.19,0.0,0.0,0.0,5
2.96728,4.2981,15.1579,61.3802,95.4601,12.9315,8.76309,0.49099,-0.0112264,117.501,0.0207659,2292.42,1.0,0.0,0.0,5
2.90459,4.20754,14.8431,56.144,88.6814,13.0237,8.82613,0.501758,-0.0111516,118.892,0.00441482,2297.67,1.0,0.0,0.0,5
2.84413,4.12014,14.5381,50.8534,81.7337,13.1128,8.88695,0.512138,-0.0110977,119.639,0.00620725,2302.98,0.0,0.0,0.0,5
2.82126,4.14995,15.8943,48.9992,77.5362,12.8863,8.8687,0.519293,0.00741422,118.875,-0.23946,2308.29,0.0,0.0,-0.30000001192092896,5
3.1209,4.89499,27.7813,55.4989,81.1129,11.6324,8.4671,0.483885,0.0795192,118.024,2.35991,2313.54,0.0,0.0,0.0,5
3.54637,5.58418,27.5617,50.7394,74.8474,11.0434,8.06284,0.414634,0.0836416,117.913,0.355006,2318.77,1.0,0.0,0.0,5
4.02097,6.32762,25.8976,45.3641,67.8533,10.437,7.61655,0.3361,0.0830016,118.923,-0.0172292,2324.02,0.0,0.0,0.0,5
4.49874,7.07714,23.7353,40.0451,60.7987,9.82939,7.16687,0.257098,0.0826569,118.344,-0.0754016,2329.28,0.0,0.6000000238418579,0.0,5
4.95874,7.54591,21.3951,35.0627,54.0484,9.53913,6.73137,0.180403,0.0830637,107.995,-0.150818,2334.3,0.0,0.6000000238418579,-0.30000001192092896,4
5.3558,8.07427,22.027,35.3585,53.896,9.0336,6.35159,0.113327,0.0915388,101.108,0.493952,2338.83,0.0,0.0,0.0,4
